index_col,counter,src_svc,dst_svc,src_endpoint,dst_endpoint,src_cid,dst_cid,flow,total,weight
"('sslateingress@POST@/setCurrency', 'us-central-1', 'frontend@POST@/setCurrency')",17,sslateingress,frontend,sslateingress@POST@/setCurrency,frontend@POST@/setCurrency,us-central-1,us-central-1,100,100,1.0
"('sslateingress@POST@/setCurrency', 'us-east-1', 'frontend@POST@/setCurrency')",17,sslateingress,frontend,sslateingress@POST@/setCurrency,frontend@POST@/setCurrency,us-east-1,us-east-1,92,92,1.0
"('SOURCE', 'XXXX', 'sslateingress@POST@/cart/checkout')",17,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart/checkout,XXXX,us-west-1,50,335,0.14925373134328357
"('SOURCE', 'XXXX', 'sslateingress@POST@/cart/checkout')",17,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart/checkout,XXXX,us-south-1,93,335,0.27761194029850744
"('SOURCE', 'XXXX', 'sslateingress@POST@/cart/checkout')",17,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart/checkout,XXXX,us-central-1,92,335,0.2746268656716418
"('SOURCE', 'XXXX', 'sslateingress@POST@/cart/checkout')",17,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart/checkout,XXXX,us-east-1,100,335,0.29850746268656714
"('SOURCE', 'XXXX', 'sslateingress@POST@/cart')",17,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,267,551,0.484573502722323
"('SOURCE', 'XXXX', 'sslateingress@POST@/cart')",17,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-south-1,92,551,0.16696914700544466
"('SOURCE', 'XXXX', 'sslateingress@POST@/cart')",17,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-central-1,95,551,0.1724137931034483
"('SOURCE', 'XXXX', 'sslateingress@POST@/cart')",17,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-east-1,97,551,0.17604355716878403
"('SOURCE', 'XXXX', 'sslateingress@POST@/cart/empty')",17,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart/empty,XXXX,us-west-1,306,584,0.523972602739726
